plan_id,dataset_category,svg_path,scaled_image_path,gfa_svg_units_squared,gfa_m2,included_space_count,excluded_space_count,undefined_space_count,median_door_width_svg_units,scale_m_per_svg_unit,included_space_types
358,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\358\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\358\F1_scaled.png,990215.2493,121.707274,8,1,1,81.18,0.011086475,"Bath, Kitchen, LivingRoom, Room, Undefined"
12735,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12735\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12735\F1_scaled.png,911860.4154,121.7446749,11,1,11,77.89,0.011554757,Undefined
5747,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5747\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5747\F1_scaled.png,981809.5582,121.7515734,14,2,1,80.82,0.011135857,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
14587,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14587\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14587\F1_scaled.png,1053878.79,121.8206743,13,1,1,83.71,0.010751404,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, Utility"
9332,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\9332\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\9332\F1_scaled.png,622914.3256,121.8473912,7,1,1,64.35,0.013986014,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
3529,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\3529\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\3529\F1_scaled.png,1176668.349,121.8545142,11,4,1,88.44,0.010176391,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
11714,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11714\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11714\F1_scaled.png,462698.2799,121.9372681,4,0,2,55.44,0.016233766,"Kitchen, Undefined, UserDefined"
12688,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12688\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12688\F1_scaled.png,769195.9294,122.0101532,12,1,1,71.46,0.012594458,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
9135,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9135\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9135\F1_scaled.png,1066692.563,122.0481043,10,2,1,84.13886008,0.010696603,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Office, Undefined, Utility"
9491,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9491\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9491\F1_scaled.png,1025581.979,122.11193,13,2,1,82.48,0.010911736,"Bath, Bedroom, Closet, DraughtLobby, Entry, LivingRoom, Undefined, UserDefined, Utility"
500,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\500\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\500\F1_scaled.png,839473.7542,122.1185537,12,1,3,74.62,0.01206111,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
13478,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13478\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13478\F1_scaled.png,868770.1773,122.1375359,12,1,2,75.905,0.011856926,"Bath, Bedroom, Closet, Den, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Undefined"
3162,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\3162\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\3162\F1_scaled.png,828503.7896,122.1872503,10,0,10,74.11,0.01214411,Undefined
11104,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\11104\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\11104\F1_scaled.png,1141918.411,122.3435058,14,4,1,86.95,0.010350776,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, Utility"
767,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\767\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\767\F1_scaled.png,877540.8551,122.3850699,12,2,4,76.21,0.011809474,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Undefined"
20004,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\20004\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\20004\F1_scaled.png,684039.3477,122.4035849,7,1,0,67.28,0.013376932,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
3665,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3665\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3665\F1_scaled.png,977289.4072,122.4605239,14,3,1,80.4,0.01119403,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
12853,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\12853\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\12853\F1_scaled.png,834784.4436,122.4846706,12,2,1,74.3,0.012113055,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
3734,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3734\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\3734\F1_scaled.png,1132105.227,122.4866053,12,4,1,86.525,0.010401618,"Bath, Bedroom, Entry, Kitchen, Storage, Undefined, UserDefined"
7567,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7567\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7567\F1_scaled.png,1012918.525,122.527742,12,3,1,81.83,0.010998411,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
10360,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\10360\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\10360\F1_scaled.png,923915.1828,122.5347187,12,1,12,78.15,0.011516315,Undefined
5109,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5109\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\5109\F1_scaled.png,661629.5677,122.5841258,15,1,9,66.12,0.013611615,"Bedroom, Entry, Kitchen, LivingRoom, Undefined"
14131,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14131\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14131\F1_scaled.png,965075.5416,122.6016986,15,2,3,79.85,0.011271133,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
13086,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13086\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13086\F1_scaled.png,774256.6411,122.6069098,11,0,0,71.52,0.012583893,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Sauna"
13482,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13482\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13482\F1_scaled.png,1225571.904,122.6116784,13,2,1,89.98,0.010002223,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, TechnicalRoom, Undefined, UserDefined"
1757,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1757\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1757\F1_scaled.png,929831.6529,122.6280018,13,2,2,78.37,0.011483986,"Bath, Bedroom, Closet, Den, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
637,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\637\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\637\F1_scaled.png,755277.5849,122.6346518,10,1,2,70.63,0.012742461,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
4679,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4679\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4679\F1_scaled.png,1062810.293,122.6771674,15,1,4,83.77,0.010743703,"Bath, Bedroom, Closet, Kitchen, LivingRoom, Storage, Undefined"
2001,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2001\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2001\F1_scaled.png,779716.877,122.8010126,10,2,2,71.715,0.012549676,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Undefined"
12512,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12512\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12512\F1_scaled.png,959610.8414,122.8286834,12,1,3,79.55,0.011313639,"Bath, Bedroom, Closet, Dining, Kitchen, LivingRoom, Undefined"
8049,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8049\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8049\F1_scaled.png,936820.348,122.8589379,13,4,3,78.59,0.011451839,"Bath, Bedroom, Entry, Kitchen, Room, Undefined"
14814,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14814\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\14814\F1_scaled.png,1095684.477,122.8958094,14,4,1,84.98,0.010590727,"Bath, Dining, Entry, Kitchen, LivingRoom, Room, Storage, Undefined, Utility"
8231,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8231\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8231\F1_scaled.png,989077.6718,122.9264987,11,2,1,80.73,0.011148272,"Bath, Closet, Entry, LivingRoom, Room, Storage, Undefined, UserDefined"
9393,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\9393\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\9393\F1_scaled.png,1082086.781,122.9570775,13,3,2,84.43,0.010659718,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, Room, Storage, Undefined"
9049,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9049\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9049\F1_scaled.png,898627.8065,122.9590525,10,1,1,76.94,0.011697427,"Bath, Bedroom, Dining, DressingRoom, Elevated, Kitchen, LivingRoom, Undefined"
5594,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\5594\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\5594\F1_scaled.png,969487.6347,122.9773221,7,1,0,79.91,0.011262671,"Bath, Closet, Entry, Kitchen, LivingRoom, Room"
6013,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6013\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6013\F1_scaled.png,927837.1139,122.991907,12,0,1,78.17,0.011513368,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, Utility"
6637,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6637\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6637\F1_scaled.png,708226.7078,123.1910857,8,1,2,68.24,0.013188746,"Bath, Bedroom, Kitchen, LivingRoom, Undefined, Utility"
154,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\154\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\154\F1_scaled.png,976926.9471,123.2414566,12,2,2,80.13,0.011231748,"Bath, Bedroom, DraughtLobby, DressingRoom, Entry, Kitchen, LivingRoom, Room, Undefined"
6552,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6552\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6552\F1_scaled.png,976512.7369,123.2703982,8,1,0,80.10360585,0.011235449,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Sauna"
5775,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\5775\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\5775\F1_scaled.png,894469.808,123.2858049,12,1,2,76.66,0.011740151,"Bath, Bedroom, Closet, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined"
3775,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\3775\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\3775\F1_scaled.png,459463.8282,123.2988527,8,1,0,54.94,0.016381507,"Bath, Bedroom, DraughtLobby, Kitchen, Room, Sauna"
10500,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10500\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10500\F1_scaled.png,932594.5488,123.3068558,12,2,1,78.27,0.011498658,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Undefined, Utility"
1677,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1677\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1677\F1_scaled.png,1099082.181,123.3930424,12,3,1,84.94,0.010595715,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined, UserDefined, Utility"
10569,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10569\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\10569\F1_scaled.png,1281042.395,123.4119492,12,4,2,91.695,0.009815148,"Bath, Bedroom, DraughtLobby, DressingRoom, Entry, LivingRoom, Undefined, UserDefined"
12130,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\12130\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\12130\F1_scaled.png,875039.3002,123.4250682,11,1,11,75.78,0.011876485,Undefined
7729,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\7729\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\7729\F1_scaled.png,875409.8108,123.477329,7,1,0,75.78,0.011876485,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
4772,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4772\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4772\F1_scaled.png,1030967.774,123.5007311,12,1,2,82.23,0.010944911,"Bath, Bedroom, Closet, Den, DraughtLobby, Kitchen, TechnicalRoom, Undefined"
9830,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\9830\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\9830\F1_scaled.png,847282.1085,123.5191431,12,1,3,74.54000067,0.012074054,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Storage, Undefined"
5084,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\5084\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\5084\F1_scaled.png,840584.3542,123.5683933,9,0,9,74.23,0.012124478,Undefined
12526,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12526\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\12526\F1_scaled.png,862048.7483,123.6070671,10,1,1,75.16,0.011974454,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
6632,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\6632\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\6632\F1_scaled.png,952861.3954,123.6689201,10,0,0,79,0.011392405,"Bath, Bedroom, Closet, Dining, Entry, Kitchen, LivingRoom, UserDefined"
12003,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\12003\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\12003\F1_scaled.png,681645.8507,123.6974853,10,2,2,66.81,0.013471037,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined"
1423,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1423\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1423\F1_scaled.png,751545.8016,123.7396687,8,1,4,70.14,0.01283148,"Kitchen, LivingRoom, Room, Undefined"
19,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\19\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\19\F1_scaled.png,969132.1224,123.7671826,15,5,4,79.64,0.011300854,"Bath, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined, UserDefined"
8349,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8349\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8349\F1_scaled.png,955398.8989,123.798602,10,1,2,79.06367687,0.01138323,"Bath, Closet, Kitchen, LivingRoom, Room, Undefined"
1242,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1242\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\1242\F1_scaled.png,1135946.824,123.9246226,12,3,2,86.16734423,0.010444792,"Bath, Bedroom, Dining, DraughtLobby, Kitchen, LivingRoom, Undefined, UserDefined"
7013,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7013\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7013\F1_scaled.png,856683.6846,123.9566735,11,2,2,74.82001671,0.012028867,"Bath, Bedroom, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
2053,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2053\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\2053\F1_scaled.png,843896.4358,124.0887105,12,1,3,74.22,0.012126112,"Bath, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Undefined"
4782,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4782\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\4782\F1_scaled.png,537002.1189,124.1130947,11,1,6,59.2,0.015202703,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
7756,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7756\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\7756\F1_scaled.png,1053839.049,124.1782329,11,3,1,82.91,0.010855144,"Bath, Bedroom, Dining, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
9212,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9212\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9212\F1_scaled.png,904349.8835,124.193557,6,2,1,76.8,0.01171875,"Bedroom, Entry, Kitchen, LivingRoom, Undefined"
353,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\353\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\353\F1_scaled.png,887345.5369,124.3064236,15,2,1,76.04,0.011835876,"Bath, Bedroom, Closet, Den, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, Utility"
6036,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6036\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\6036\F1_scaled.png,1105810.923,124.4706508,12,2,2,84.83,0.010609454,"Bath, Bedroom, Dining, Kitchen, LivingRoom, Office, Undefined, Utility"
1736,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\1736\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\1736\F1_scaled.png,995053.8584,124.5006304,15,3,4,80.46,0.011185682,"Bath, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Undefined, Utility"
20183,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\20183\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\20183\F1_scaled.png,771928.0867,124.5258647,7,1,0,70.86,0.012701101,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom"
6624,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\6624\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\6624\F1_scaled.png,737262.2729,124.5281322,10,1,3,69.25,0.01299639,"Bath, Bedroom, Entry, Kitchen, LivingRoom, Undefined"
11243,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11243\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\11243\F1_scaled.png,852102.0904,124.55579,7,1,1,74.44,0.012090274,"Bath, Bedroom, Kitchen, LivingRoom, Undefined"
8264,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8264\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8264\F1_scaled.png,1038554.315,124.5609637,13,2,4,82.18,0.01095157,"Bath, Bedroom, Closet, Entry, Kitchen, LivingRoom, Room, Undefined"
8009,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8009\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\8009\F1_scaled.png,951580.5789,124.6043301,12,2,3,78.65,0.011443102,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
3121,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\3121\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\3121\F1_scaled.png,691405.6167,124.6091435,7,1,1,67.04,0.013424821,"Bedroom, Closet, Entry, Kitchen, LivingRoom, Undefined"
13612,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13612\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\13612\F1_scaled.png,945340.0867,124.6610614,13,2,3,78.3738419,0.011483423,"Bath, Bedroom, Dining, Entry, Kitchen, LivingRoom, Office, Storage, Undefined"
9783,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9783\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9783\F1_scaled.png,918407.8987,124.6912845,14,2,2,77.24,0.011651994,"Bath, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Room, Storage, Undefined"
8235,colorful,D:\Data\Raw\CubiCasa_Raw\colorful\8235\model.svg,D:\Data\Raw\CubiCasa_Raw\colorful\8235\F1_scaled.png,872662.9584,124.697276,14,2,1,75.29,0.011953779,"Bath, Bedroom, Closet, Dining, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined, UserDefined"
9208,high_quality_architectural,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9208\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality_architectural\9208\F1_scaled.png,983991.3982,124.7234263,11,2,2,79.94,0.011258444,"Bath, Bedroom, DraughtLobby, Entry, Kitchen, LivingRoom, Storage, Undefined"
4851,high_quality,D:\Data\Raw\CubiCasa_Raw\high_quality\4851\model.svg,D:\Data\Raw\CubiCasa_Raw\high_quality\4851\F1_scaled.png,673814.7431,124.8417472,8,0,3,66.12,0.013611615,"DraughtLobby, Kitchen, LivingRoom, Room, Undefined"
